lemma_id,lemma_text,lemma_short_def
31090,sunaine/w,to join in praising
31091,sunai/numai,to take up
31092,sunaire/w,to grasp
31093,sunai/rw,to take up together
31094,sunaisqa/nomai,to perceive also
31095,sunaitia/omai,to accuse along with
31096,sunai/tios,being the cause of
31097,sunaixma/zw,to fight with
31099,sunaiwre/omai,to be held suspended together with
31100,sunakma/zw,to bloom at the same time
31101,sunakolastai/nw,to live dissolutely with
31102,sunakolouqe/w,"to follow closely, to accompany"
31103,sunakonti/zw,to throw a javelin along with
31104,sunakou/w,to hear along with
31106,sunakte/os,one must bring together
31107,sunaktiko/s,able to bring together
31108,sunalala/zw,to cry aloud together
31109,sunalge/w,"to share in suffering, sympathise"
31110,sunalghdw/n,joint grief
31111,sunalei/fw,to smear
31112,sunali/zw,"to bring together, collect"
31113,sunallagh/,an interchange
31114,suna/llagma,"a mutual agreement, covenant, contract"
31115,suna/llacis,exchange
31116,sunalla/ssw,"to bring into intercourse with, associate with"
31117,suna/llomai,to leap together
31118,sunaloa/w,"to thresh out together, to grind to powder, crush, shiver"
31119,sunalu/w,to wander about with
31120,suna/ma,together
31121,sunamilla/omai,to contend
31122,sunampe/xw,"to cover up closely, to wrap up"
31123,sunamfo/teroi,both together
31124,suna/mfw,both together
31125,sunanabai/nw,to go up with
31126,sunanaboa/w,to cry out together
31127,sunanagka/zw,to join
31128,sunanagra/fw,to register
31129,sunana/gw,to carry back together
31130,sunanadi/dwmi,to give back along with
31131,sunanazeu/gnumi,to set out along with
31132,sunanaire/w,to destroy together with
31133,sunana/keimai,to recline together at table
31134,sunanakera/nnumai,to be mixed up with
31135,sunanali/skw,to expend together
31136,sunanami/gnumi,to mix up together
31137,sunanapau/omai,to take rest with others
31138,sunanapei/qw,to assist in persuading
31139,sunanape/mpw,to send up together
31140,sunanaple/kw,to entwine together with
31141,sunanapra/ssw,to join in exacting
31142,sunanarripte/w,to throw up together
31143,sunanaska/ptw,to dig up besides
31144,sunanaspa/w,to draw up together
31145,sunana/ssw,to rule with
31146,sunanastre/fw,to turn back together
31147,sunanath/kw,to melt with
31148,sunanati/qhmi,to dedicate along with
31149,sunanatolh/,a rising together
31150,sunanatre/xw,to run up with
31151,sunanafqe/ggomai,to cry out
31152,sunanafu/rw,to knead up together
31153,sunanaxre/mptomai,to cough up together
31154,sunani/sthmi,to make to stand up
31155,sunanta/w,to meet face to face
31156,suna/nthsis,a meeting
31157,sunantia/zw,
31158,sunantle/w,to drain along with
31159,suna/ntomai,"to fall in with, meet"
31160,sunanu/tw,to come to an end with
31161,sunacio/w,to join in requiring
31162,sunaoido/s,
31163,sunapa/gw,to lead away with
31164,sunapai/rw,to sail
31165,sunaparti/zw,"to correspond exactly with, lie over against"
31166,suna/pas,all together
31167,sunapeile/w,to threaten at the same time
31168,sunaperga/zomai,to help in completing
31169,sunapexqa/nomai,to become an enemy together
31170,sunapobai/nw,to disembark together with
31171,sunapogra/fomai,to enter one's name together with
31172,sunapodhme/w,to be abroad together
31173,sunapo/dhmoi,those who live abroad together
31174,sunapodidra/skw,to run away along with
31175,sunapodokima/zw,to join in reprobating
31176,sunapoqnh/skw,to die together with
31177,sunapoiki/zw,to go as
31178,sunapoka/mnw,to cease from weariness together
31179,sunapoktei/nw,to kill together
31180,sunapolamba/nw,to receive in common
31181,sunapola/mpw,to shine forth together
31182,sunapo/llumi,to destroy together
31183,sunapologe/omai,to join in defending
31184,sunapomarai/nomai,to fade away and die together
31185,sunaponeu/w,to bend away together
31186,sunapope/mpw,to send off together
31187,sunaporrh/gnumi,to break together
31188,sunaposbe/nnumi,to put out with
31189,sunaposte/llw,to despatch together with
31190,sunapostere/w,to help to strip
31191,sunapofai/nomai,to assert likewise
31192,suna/ptw,to tie
31193,sunapwqe/w,to push away together
31194,sunarari/skw,to join together.
31195,sunara/ssw,"to dash together, dash in pieces, shiver, shatter"
31196,sunare/skw,to please
31197,su/narqros,linked together with
31198,sunariqme/w,"to reckon in, to take into the account, enumerate"
31199,sunarista/w,to take breakfast
31200,sunaristeu/w,to do brave deeds together
31201,sunarke/omai,to acquiesce along with
31202,sunarmo/zw,to fit together
31203,sunarmologe/omai,to be fitted
31204,sunarmosth/s,one who fits together
31205,sunarpa/zw,to seize and carry clean away
31206,sunarta/w,to knit
31207,sunarxi/a,joint administration
31208,su/narxos,"a partner in office, colleague"
31209,suna/rxw,to rule jointly with
31210,sunaske/w,to join in practising
31211,sunaspido/w,"to keep the shields close together, stand in close order"
31214,sunasxala/w,to sympathise indignantly with
31215,sunasxa/llw,
31216,sunasxole/omai,to do business with
31217,sunatima/zomai,to be disgraced with
31218,sunauai/nw,to dry quite up
31219,sunauda/w,"to speak together: to agree, confess, allow"
31220,sunaule/w,to accompany on the flute
31221,sunauli/a,a concert of flutes
31222,sunauli/zomai,to congregate
31223,su/naulos,"dwelling with, living in the folds with"
31224,sunauca/nw,to increase
31225,su/naulos,in concert with the flute
31226,sunau/chsis,common growth
31227,sunafaire/w,to take away together
31228,sunafani/zomai,to perish with
31229,sunafi/sthmi,to draw into revolt together
31230,suna/xqomai,to be grieved with
31231,sundai/zw,"to kill with the rest, kill also"
31232,sundai/numi,to entertain together
31233,sundai/ths,
31234,sundai/twr,a companion at table
31235,sunda/knw,to bite together
31236,sundakru/w,to weep with
31237,sundanei/zomai,to collect by borrowing
31238,sundeipne/w,to dine
31239,su/ndeipnon,a common meal
31240,su/ndeipnos,a companion at table
31241,sundeka/zw,to bribe all together
31243,sunde/omai,to join in begging
31244,su/ndesmos,"a bond of union, bond, fastening"
31246,su/ndetos,bound hand and foot
31247,sunde/w,to bind
31248,su/ndhlos,quite clear
31249,sundhlo/w,to make altogether clear
31250,sundhmagwge/w,to join in seeking popularity
31251,sundiabai/nw,to go through
31252,sundiaba/llw,to convey over together
31253,sundiabiba/zw,to carry through
31254,sundiagignw/skw,to join with
31255,sundia/gw,to go through together
31256,sundiaita/omai,to dwell with
31257,sundiai/thsis,"a living together, intercourse"
31258,sundiaithth/s,a joint arbitrator
31259,sundiakinduneu/w,to share in danger
31260,sundiakomi/zomai,to cross over together
31261,sundiakosme/w,to set in order together
31262,sundia/ktoros,a fellow
31263,sundialla/ssw,to help in reconciling
31264,sundialu/w,to help in putting an end to
31265,sundiame/nw,to stand one's ground with
31266,sundiamnhmoneu/w,to call to remembrance along with
31267,sundianeu/w,to turn every way together
31268,sundianoe/omai,to deliberate with
31269,sundiaple/w,to sail through together
31270,sundiapoleme/w,to carry on a war along with
31271,sundiapore/w,to start doubts
31272,sundiapra/ssw,to accomplish together
31273,sundiaskope/w,to look through
31274,sundiastre/fw,to distort together
31275,sundiasw/zw,to assist in preserving
31276,sundiatalaipwre/w,to endure hardship with
31277,sundiatele/w,to continue with to the end
31278,sundiathre/w,to assist in maintaining
31279,sundiatri/bw,to pass
31280,sundiafe/rw,to bear along with one
31281,sundiafqei/romai,to perish along with
31282,sundiaxeima/zw,to be in winter quarters along with
31283,sundiaxeiri/zw,to assist in accomplishing
31284,sundiekpi/ptw,to rush out through together
31285,sundie/ceimi,ibo
31286,sundihmereu/w,to spend the day with
31287,sundika/zw,to be assessor to a judge
31289,sundike/w,to act as one's advocate
31290,su/ndikos,"one who helps in a court of justice, an advocate"
31291,sundioike/w,to administer together with
31292,sundiora/w,to examine together
31293,sundiori/zomai,to be determined also
31294,sundiskeu/w,to play at quoits with
31295,sundiw/kw,"to chase away together, join in the chase"
31296,sundoke/w,to seem good also
31297,sundokima/zw,to examine together
31298,sundoca/zw,to join in approving
31301,sundra/w,"to do together, help in doing"
31302,sundroma/s,
31303,sundromh/,a tumultuous concourse
31304,su/ndromos,"running together, meeting"
31305,sundua/zw,"to join two and two, couple"
31306,sunduasmo/s,a being taken two together
31307,sundua/s,paired
31308,sunduastiko/s,disposed to live in pairs
31309,su/nduo,"two together, two and two, in pairs"
31310,sundustuxe/w,to share in misfortune
31311,sundw/deka,twelve in all
31312,suneggi/zw,to draw near together
31313,suneggismo/s,a drawing near together
31314,suneggua/w,to join in betrothing
31315,su/neggus,near together
31316,sunegei/rw,to help in raising
31317,sunedrei/a,
31318,sunedreu/w,"to sit together, sit in council"
31319,sunedri/a,"a sitting together, a circle of friends"
31321,su/nedros,sitting with in council
31322,suneei/kosi,"twenty together, by twenties"
31323,suneqe/lw,"to have the same wish, to consent"
31324,suneqi/zw,to accustom
31325,suneqiste/os,one must accustom oneself
31327,suneile/w,to crowd together
31328,su/neimi,sum
31329,su/neimi,ibo
31330,sunei=pon,to speak with
31331,sunei/rgnumi,
31332,sunei/rw,to string together
31333,suneisa/gw,to bring in together
31334,suneisbai/nw,to embark in
31335,suneisba/llw,to make an inroad into
31336,suneise/rxomai,to enter along with
31337,suneispi/ptw,to fall
31338,suneisple/w,to sail into together
31339,suneispra/ssw,to help
31341,sunekbai/nw,to go out together
31342,sunekba/llw,to cast out along with
31343,sunekbiba/zw,to help in bringing out
31344,sunekdhme/w,to be abroad with
31346,sunekdi/dwmi,to give out
31347,sunekdu/omai,to put off at the same time
31348,sunekqnh/skw,to faint along with
31349,sunekkai/deka,"sixteen together, by sixteens"
31350,sunekkai/w,to set on fire together
31351,sunekkle/ptw,to help to steal away
31352,sunekklhsia/zw,to frequent the
31353,sunekkomi/zw,to carry out along with
31354,sunekko/ptw,to help to cut away
31355,sunekkrou/omai,to be driven from one's purpose together
31356,suneklekto/s,chosen along with
31357,suneklu/omai,to be dissolved together
31358,sunekpe/mpw,to send out together
31359,sunekpera/w,to come out together
31360,sunekpi/nw,to drink off together
31361,sunekpi/ptw,to rush out together with
31362,sunekple/w,to sail out along with
31363,sunekpne/w,to breathe one's last along with
31364,sunekpone/w,to help in working out
31365,sunekpori/zw,to help in procuring
31366,sunekpote/a,one must drink off at the same time
31367,sunekpra/ssomai,to assist in avenging
31368,suneksw/zw,to help in delivering
31369,sunekta/ssw,to arrange in line with
31370,sunekte/os,one must keep together
31371,sunekti/ktw,to bring forth together
31372,sunekti/nw,to pay along with
31373,sunektraxu/nomai,to be furious together
31374,sunektre/fw,to rear up along with
31375,sunektre/xw,to sally out together
31376,sunekfe/rw,to carry out together
31377,sunekxe/w,to pour out together
31378,sune/labon,
31379,sunela/loun,
31380,sunelau/nw,to drive together
31381,suneleuqero/w,to join in freeing from
31382,suneli/ssw,to roll together
31383,sunelkuste/os,one must draw together
31384,sune/lkw,"to draw together, to draw up, contract"
31385,sunembai/nw,to embark together
31386,sunemba/llw,to help in applying
31387,sunembolh/,a throwing in together
31388,sunempi/prhmi,to burn together
31389,sunempi/ptw,to fall in
31391,sunendi/dwmi,to give in together
31392,sunenei/komai,to strike
31393,suneca/gw,to lead out together
31394,sunecaire/w,"to take out together, to help in removing"
31395,sunecai/rw,to assist in raising
31396,sunecakolouqe/w,"to follow constantly, to attend everywhere"
31397,sunecakou/w,to hear all together
31398,sunecalei/fw,to abolish together
31399,sunecamarta/nw,to have part in a fault
31400,sunecamei/bw,to remove together
31401,sunecani/sthmi,to stir up together
31402,sunecapata/w,to cheat together
31403,sune/ceimi,ibo
31404,sunecelau/nw,to drive out along with
31405,suneceru/w,to draw out together
31406,sunece/rxomai,to go
31407,suneceta/zw,to search out and examine along with
31408,suneceuri/skw,to assist in finding out
31409,sunechmero/omai,to be civilised together
31410,sunecixneu/w,to trace out along with
31411,sunecorma/w,to help to urge on
31412,sunecwqe/w,to thrust out together
31413,suneoxmo/s,"a joining, joint"
31414,sunepa/gw,to lead together against
31415,sunepagwni/zomai,to join in stirring up a contest besides
31416,sunepa/|dw,to join in celebrating
31417,sunepaine/w,"to approve, together, give joint assent, consent"
31418,sune/painos,joining in approbation of
31419,sunepai/rw,to raise
31420,sunepaitia/omai,to accuse also of
31421,sunepaiwre/omai,to continue soaring over
31422,sunepakolouqe/w,to follow closely
31423,sunepamu/nw,to join in repelling
31424,sunepani/sthmi,to make to rise up against together.
31425,sunepanorqo/w,to join in reestablishing
31426,sune/peimi,ibo
31427,sunepeispi/ptw,to rush in upon together
31428,sunepeisfe/romai,to help to bring in
31429,sunepekpi/nw,to drink off together
31430,sunepelafru/nw,to help to make light
31431,suneperei/dw,to help in inflicting
31432,suneperi/zw,to contend also with
31433,sunepeuqu/nw,to help to direct
31434,sunepeu/xomai,to join in prayer
31435,sunephxe/w,to join in a chant
31436,sunepibai/nw,to mount together
31437,sunepiba/llw,"to apply one's mind also, to consider"
31438,sunepibla/ptomai,to be damaged together with
31439,sunepibouleu/w,to join in plotting against
31441,sunepidei/knumi,to point out together
31442,sunepiqeia/zw,to ascribe to divine interposition
31443,sunepiqume/w,to desire along with
31444,sunepi/keimai,to join in attacking
31445,sunepikla/w,to break down at once
31446,sunepikosme/w,to help to adorn
31447,sunepikoure/w,"to join as an ally, help to relieve"
31448,sunepikoufi/zw,to lighten at the same time
31449,sunepikradai/nw,to move backwards and forwards together with
31450,sunepikru/ptw,to help to conceal
31451,sunepilamba/nomai,"to take part in together, have a share in, partake in"
31452,sunepimele/omai,to join in taking care of
31453,sunepimelhth/s,a coadjutor
31454,sunepirre/pw,to incline towards together
31455,sunepirrw/nnumi,to help to strengthen
31456,sunepiskope/w,to examine together with
31457,sunepispa/w,to draw on together
31458,sunepispeu/dw,to join in forcing onward
31459,sunepi/stamai,to be privy to
31460,sunepistate/w,to act as a common patron
31461,sunepiste/llw,to send with
31462,sunepistrateu/w,to join in making war
31463,sunepistre/fw,to turn at the same time
31464,sunepisxu/w,to join in supporting
31465,sunepitei/nw,to help to aggravate
31466,sunepitele/w,to help to accomplish
31467,sunepiti/qhmi,to help in putting on
31468,sunepitima/w,to join in chiding
31469,sunepitri/bw,to destroy at once
31470,sunepi/tropos,a joint guardian
31471,sunepife/rw,to join in applying
31472,sunepixeire/w,to attack together
31473,sunepiyeu/domai,to join in lying
31474,sunepiyhfi/zw,to join in ratifying
31475,sune/pomai,"to follow along with, follow closely"
31476,sunepo/mnumi,to swear besides
31477,sunerani/zw,"to join in contributing, to collect"
31478,sunerasth/s,a joint lover
31479,sunera/w,"to pour together, gather together"
31480,sunera/w,to love together with
31481,sunerga/zomai,"to work with, cooperate"
31483,sunergati/nhs,
31484,sunerga/tis,
31485,sunerge/w,"to work together with, help in work, cooperate"
31486,sune/rghma,"assistance, support"
31487,sunergh/ths,
31488,sunergi/a,"joint working, cooperation"
31489,sunergo/s,"working together, joining"
31490,sune/rgw,to shut up
31491,sune/rdw,"to join in a work, help"
31492,sunerei/dw,to set firmly together
31493,sunere/w,to speak with
31494,sune/riqos,a helpmate
31495,sunerktiko/s,driving
31496,su/nercis,"close union, wedlock"
31497,sune/rxomai,ibo
31498,sunerwta/w,to ask with
31499,su/nesis,ibo)
31500,suneste/os,sum
31501,sunesthko/tws,"steadfastly, gravely"
31502,sunestia/w,to entertain in one's house
31503,sune/stios,sharing one's hearth
31504,sunestramme/nws,"in a close packed manner, tersely"
31505,sunestw/,"a party, banquet"
31506,sune/tairos,"a companion, partner, comrade"
31507,suneto/s,"intelligent, sagacious, wise"
31508,suneudaimone/w,to share in happiness
31509,suneudoke/w,to consent to
