book,chapter,verse,position,head,word,new_relation
Luke,2,34,11,μητέρα,αὐτοῦ,relation
Matt,2,13,20,μητέρα,αὐτοῦ,relation
Matt,2,14,10,μητέρα,αὐτοῦ,relation
Matt,2,20,9,μητέρα,αὐτοῦ,relation
Matt,2,21,10,μητέρα,αὐτοῦ,relation
Rom,16,13,11,μητέρα,καὶ,relation
Mark,7,10,11,μητέρα,σου,relation
John,2,5,4,μήτηρ,αὐτοῦ,relation
John,2,12,10,μήτηρ,αὐτοῦ,relation
John,19,25,10,μήτηρ,αὐτοῦ,relation
Luke,1,60,5,μήτηρ,αὐτοῦ,relation
Luke,2,48,11,μήτηρ,αὐτοῦ,relation
Luke,2,51,16,μήτηρ,αὐτοῦ,relation
Mark,3,31,5,μήτηρ,αὐτοῦ,relation
Matt,13,55,11,μήτηρ,αὐτοῦ,relation
Gal,4,26,10,μήτηρ,ἡμῶν,relation
John,2,1,17,μήτηρ,Ἰησοῦ,relation
John,2,3,8,μήτηρ,Ἰησοῦ,relation
Mark,15,40,20,μήτηρ,καὶ,relation
Matt,27,56,12,μήτηρ,καὶ,relation
Rev,17,5,16,μήτηρ,καὶ,relation
Luke,1,43,10,μήτηρ,κυρίου,relation
Luke,8,21,8,Μήτηρ,μου,relation
Mark,3,33,9,μήτηρ,μου,relation
Mark,3,34,12,μήτηρ,μου,relation
Matt,12,48,12,μήτηρ,μου,relation
Matt,12,49,14,μήτηρ,μου,relation
John,19,27,8,μήτηρ,σου,relation
Luke,8,20,6,μήτηρ,σου,relation
Mark,3,32,12,μήτηρ,σου,relation
Matt,12,47,8,μήτηρ,σου,relation
Matt,20,20,7,μήτηρ,υἱῶν,relation
Matt,27,56,19,μήτηρ,υἱῶν,relation
2Tim,1,5,19,μητρί,σου,relation
Mark,6,24,6,μητρὶ,αὐτῆς,relation
Mark,6,28,20,μητρὶ,αὐτῆς,relation
Matt,14,11,16,μητρὶ,αὐτῆς,relation
Luke,7,12,16,μητρὶ,αὐτοῦ,relation
Luke,7,15,13,μητρὶ,αὐτοῦ,relation
Acts,1,14,15,μητρὶ,Ἰησοῦ,relation
Gal,1,15,10,μητρός,μου,relation
Matt,10,35,14,μητρὸς,αὐτῆς,relation
Matt,14,8,7,μητρὸς,αὐτῆς,relation
Acts,3,2,8,μητρὸς,αὐτοῦ,relation
Acts,14,8,14,μητρὸς,αὐτοῦ,relation
John,3,4,19,μητρὸς,αὐτοῦ,relation
John,19,25,16,μητρὸς,αὐτοῦ,relation
Luke,1,15,22,μητρὸς,αὐτοῦ,relation
Matt,1,18,12,μητρὸς,αὐτοῦ,relation
Matt,2,11,13,μητρὸς,αὐτοῦ,relation
Acts,12,12,11,μητρὸς,Ἰωάννου,relation
Mark,14,66,12,μία,παιδισκῶν,part-whole
Matt,5,19,7,μίαν,ἐντολῶν,part-whole
2Pet,2,20,7,μιάσματα,κόσμου,other
John,19,39,15,μίγμα,καὶ,material
1Cor,4,16,5,μιμηταί,μου,object
1Cor,11,1,2,μιμηταί,μου,object
1Thess,2,14,7,μιμηταὶ,ἐκκλησιῶν,object
Eph,5,1,5,μιμηταὶ,θεοῦ,object
1Thess,1,6,6,μιμηταὶ,καὶ,object
Heb,6,12,12,μιμηταὶ,κληρονομούντων,object
Luke,15,17,9,μίσθιοι,πατρός,relation
Luke,15,19,13,μισθίων,σου,relation
2Pet,2,13,3,μισθὸν,ἀδικίας,other
2Pet,2,15,14,μισθὸν,ἀδικίας,other
Mark,9,41,22,μισθὸν,αὐτοῦ,possession
Matt,10,42,23,μισθὸν,αὐτοῦ,possession
Matt,6,2,31,μισθὸν,αὐτῶν,possession
Matt,6,5,32,μισθὸν,αὐτῶν,possession
Matt,6,16,26,μισθὸν,αὐτῶν,possession
Matt,10,41,8,μισθὸν,προφήτου,other
Rev,22,12,7,μισθός,μου,possession
1Cor,9,18,3,μισθός,μού,possession
Jas,5,4,5,μισθὸς,ἐργατῶν,possession
Luke,6,23,12,μισθὸς,ὑμῶν,possession
Luke,6,35,16,μισθὸς,ὑμῶν,possession
Matt,5,12,7,μισθὸς,ὑμῶν,possession
Acts,1,18,9,μισθοῦ,ἀδικίας,other
1Tim,5,18,15,μισθοῦ,αὐτοῦ,possession
Luke,10,7,19,μισθοῦ,αὐτοῦ,possession
Jude,1,11,13,μισθοῦ,Βαλαὰμ,other
Luke,19,16,9,μνᾶ,σου,possession
Luke,19,18,8,μνᾶ,σου,possession
Luke,19,20,10,μνᾶ,σου,possession
Phil,1,3,9,μνείᾳ,ὑμῶν,object
1Thess,3,6,22,μνείαν,ἡμῶν,object
Phlm,1,4,7,μνείαν,σου,object
Rom,1,9,22,μνείαν,ὑμῶν,object
Luke,11,47,8,μνημεῖα,προφητῶν,other
Matt,27,60,7,μνημείῳ,αὐτοῦ,possession
2Pet,1,15,12,μνήμην,τούτων,object
Col,4,18,10,μνημονεύετέ,δεσμῶν,object
Mark,14,9,21,μνημόσυνον,αὐτῆς,about
Matt,26,13,21,μνημόσυνον,αὐτῆς,about
2Cor,7,1,13,μολυσμοῦ,καὶ,object
Phil,2,6,4,μορφῇ,θεοῦ,other
Phil,2,7,5,μορφὴν,δούλου,other
2Tim,3,5,3,μόρφωσιν,εὐσεβείας,other
Rom,2,20,10,μόρφωσιν,καὶ,other
Acts,27,5,15,Μύρα,Λυκίας,location
Acts,19,19,20,μυριάδας,ἀργυρίου,material
Rev,5,11,23,μυριάδες,μυριάδων,other
Acts,21,20,19,μυριάδες,πεπιστευκότων,material
Luke,12,1,7,μυριάδων,ὄχλου,material
Heb,12,22,13,μυριάσιν,ἀγγέλων,material
Jude,1,14,16,μυριάσιν,αὐτοῦ,relation
John,12,3,7,μύρου,νάρδου,material
Mark,14,3,19,μύρου,νάρδου,material
Luke,8,10,10,μυστήρια,βασιλείας,other
Matt,13,11,13,μυστήρια,βασιλείας,other
2Thess,2,7,7,μυστήριον,ἀνομίας,other
Rev,1,20,5,μυστήριον,ἀστέρων,other
Mark,4,11,9,μυστήριον,βασιλείας,about
Eph,6,19,19,μυστήριον,εὐαγγελίου,other
1Tim,3,16,7,μυστήριον,εὐσεβείας,other
Eph,1,9,6,μυστήριον,θελήματος,other
Rev,10,7,18,μυστήριον,θεοῦ,other
Rev,17,7,16,μυστήριον,καὶ,other
1Tim,3,9,5,μυστήριον,πίστεως,other
Col,4,3,18,μυστήριον,Χριστοῦ,other
Col,2,2,22,μυστηρίου,θεοῦ,other
Col,2,2,23,μυστηρίου,Χριστοῦ,other
Eph,3,4,13,μυστηρίῳ,Χριστοῦ,other
1Cor,4,1,11,μυστηρίων,θεοῦ,other
1Cor,1,27,5,μωρὰ,κόσμου,other
1Cor,1,21,24,μωρίας,κηρύγματος,characterized by
1Cor,1,25,5,μωρὸν,θεοῦ,other
Luke,3,33,2,Ναασσὼν,Ἀμιναδὰβ,relation
Luke,3,26,2,Ναγγαὶ,Μάαθ,relation
Matt,21,11,14,Ναζαρὲθ,Γαλιλαίας,location
Mark,1,9,12,Ναζαρὲτ,Γαλιλαίας,location
Luke,3,31,10,Ναθὰμ,Δαυὶδ,relation
Jas,5,12,20,Ναὶ,ὑμῶν,source
1Cor,3,17,6,ναὸν,θεοῦ,possession
2Thess,2,4,17,ναὸν,θεοῦ,possession
Matt,26,61,9,ναὸν,θεοῦ,possession
Rev,11,1,14,ναὸν,θεοῦ,possession
Luke,1,9,14,ναὸν,κυρίου,possession
Rev,21,22,15,ναὸς,αὐτῆς,part-whole
1Cor,3,16,5,ναὸς,θεοῦ,possession
1Cor,3,17,16,ναὸς,θεοῦ,possession
2Cor,6,16,11,ναὸς,θεοῦ,possession
Rev,11,19,6,ναὸς,θεοῦ,possession
1Cor,6,19,13,ναὸς,πνεύματός,possession
Rev,15,5,10,ναὸς,σκηνῆς,part-whole
John,2,21,8,ναοῦ,σώματος,specification
Luke,3,25,8,Ναοὺμ,Ἑσλὶ,relation
Acts,19,24,9,ναοὺς,Ἀρτέμιδος,other
Luke,3,35,2,Ναχὼρ,Σεροὺχ,relation
Rev,7,15,18,ναῷ,αὐτοῦ,possession
Rev,11,19,21,ναῷ,αὐτοῦ,possession
2Cor,6,16,5,ναῷ,θεοῦ,possession
Rev,3,12,10,ναῷ,θεοῦ,possession
Acts,2,17,30,νεανίσκοι,ὑμῶν,part-whole
Luke,9,60,9,νεκρούς,ἑαυτῶν,relation
Matt,8,22,14,νεκρούς,ἑαυτῶν,relation
Heb,11,35,7,νεκροὺς,αὐτῶν,relation
2Cor,4,10,5,νέκρωσιν,Ἰησοῦ,other
Rom,4,19,18,νέκρωσιν,μήτρας,characterized by
1Tim,4,12,2,νεότητος,σου,characterized by
Mark,14,62,24,νεφελῶν,οὐρανοῦ,location
Matt,24,30,32,νεφελῶν,οὐρανοῦ,location
Matt,26,64,28,νεφελῶν,οὐρανοῦ,location
Heb,12,1,9,νέφος,μαρτύρων,material
Acts,19,35,25,νεωκόρον,καὶ,other
Luke,15,12,5,νεώτερος,αὐτῶν,part-whole
Luke,3,28,2,Νηρὶ,Μελχὶ,relation
1Cor,15,55,2,νῖκος,σου,subject
2Cor,4,4,12,νοήματα,ἀπίστων,subject
2Cor,2,11,9,νοήματα,αὐτοῦ,subject
2Cor,3,14,5,νοήματα,αὐτῶν,body part
2Cor,11,3,17,νοήματα,ὑμῶν,subject
Phil,4,7,17,νοήματα,ὑμῶν,body part
1Cor,14,19,9,νοΐ,μου,body part
Matt,22,19,6,νόμισμα,κήνσου,other
Rom,9,31,5,νόμον,δικαιοσύνης,other
Heb,7,16,5,νόμον,ἐντολῆς,other
Eph,2,15,4,νόμον,ἐντολῶν,other
Acts,25,8,10,νόμον,Ἰουδαίων,possession
Luke,2,39,9,νόμον,κυρίου,source
Acts,15,5,21,νόμον,Μωϋσέως,source
Heb,10,28,4,νόμον,Μωϋσέως,source
Luke,2,22,12,νόμον,Μωϋσέως,source
John,18,31,13,νόμον,ὑμῶν,possession
Gal,6,2,11,νόμον,Χριστοῦ,other
John,7,51,4,νόμος,ἡμῶν,possession
John,7,23,12,νόμος,Μωϋσέως,specification
Rom,8,2,5,νόμος,πνεύματος,other
Rom,7,2,20,νόμου,ἀνδρός,other
Acts,23,29,8,νόμου,αὐτῶν,possession
Jas,2,12,9,νόμου,ἐλευθερίας,other
Rom,8,2,18,νόμου,καὶ,other
Acts,28,23,29,νόμου,Μωϋσέως,source
Rom,3,27,15,νόμου,πίστεως,other
Heb,8,10,18,νόμους,μου,source
Heb,10,16,16,νόμους,μου,source
Rom,7,23,22,νόμῳ,ἁμαρτίας,other
Rom,7,25,24,νόμῳ,ἁμαρτίας,other
John,15,25,10,νόμῳ,αὐτῶν,possession
Rom,7,25,19,νόμῳ,θεοῦ,source
Rom,8,7,13,νόμῳ,θεοῦ,source
Luke,2,23,5,νόμῳ,κυρίου,source
Luke,2,24,11,νόμῳ,κυρίου,source
1Cor,9,9,4,νόμῳ,Μωϋσέως,source
Acts,13,38,22,νόμῳ,Μωϋσέως,source
Luke,24,44,26,νόμῳ,Μωϋσέως,source
Rom,7,23,13,νόμῳ,νοός,other
John,10,34,11,νόμῳ,ὑμῶν,possession
Rom,7,23,14,νοός,μου,body part
Eph,4,17,20,νοὸς,αὐτῶν,body part
Col,2,18,20,νοὸς,σαρκὸς,other
Eph,4,23,7,νοὸς,ὑμῶν,body part
Matt,23,37,25,νοσσία,αὐτῆς,relation
Luke,13,34,23,νοσσιὰν,ἑαυτῆς,relation
Luke,2,24,17,νοσσοὺς,περιστερῶν,part-whole
Luke,6,18,10,νόσων,αὐτῶν,body part
1Cor,10,11,10,νουθεσίαν,ἡμῶν,object
Luke,24,45,3,νοῦν,αὐτῶν,body part
1Cor,2,16,5,νοῦν,κυρίου,body part
Rom,11,34,5,νοῦν,κυρίου,body part
1Cor,2,16,12,νοῦν,Χριστοῦ,body part
1Cor,14,14,12,νοῦς,μου,body part
Luke,12,53,21,νύμφην,αὐτῆς,relation
Luke,3,36,10,Νῶε,Λάμεχ,relation
Rom,11,10,11,νῶτον,αὐτῶν,body part
Eph,2,12,16,ξένοι,διαθηκῶν,other
Rom,16,23,7,ξένος,καὶ,relation
Rev,22,2,13,ξύλον,ζωῆς,other
Rev,22,14,16,ξύλον,ζωῆς,other
Rev,2,7,20,ξύλου,ζωῆς,other
Rev,22,19,23,ξύλου,ζωῆς,other
Matt,10,3,12,ὁ,Ἁλφαίου,relation
Matt,10,2,22,ὁ,Ζεβεδαίου,relation
Matt,15,14,6,ὁδηγοί,τυφλῶν,object
Rom,2,19,6,ὁδηγὸν,τυφλῶν,object
Acts,1,12,14,ὁδόν,σαββάτου,amount
2Pet,2,21,10,ὁδὸν,δικαιοσύνης,other
Matt,10,5,12,ὁδὸν,ἐθνῶν,location
Luke,1,79,16,ὁδὸν,εἰρήνης,other
Rom,3,17,3,ὁδὸν,εἰρήνης,other
Luke,2,44,9,ὁδὸν,ἡμέρας,amount
Matt,4,15,7,ὁδὸν,θαλάσσης,location
Acts,18,26,23,ὁδὸν,θεοῦ,other
Luke,20,21,22,ὁδὸν,θεοῦ,other
Mark,12,14,28,ὁδὸν,θεοῦ,other
Matt,22,16,20,ὁδὸν,θεοῦ,other
Acts,18,25,7,ὁδὸν,κυρίου,other
John,1,23,11,ὁδὸν,κυρίου,other
Luke,3,4,17,ὁδὸν,κυρίου,other
Mark,1,3,9,ὁδὸν,κυρίου,other
Matt,3,3,19,ὁδὸν,κυρίου,other
Acts,16,17,22,ὁδὸν,σωτηρίας,other
Rev,9,8,10,ὀδόντες,αὐτῶν,body part
2Pet,2,2,12,ὁδὸς,ἀληθείας,other
Rev,16,12,25,ὁδὸς,βασιλέων,other
Acts,2,28,4,ὁδοὺς,ζωῆς,other
Acts,13,10,19,ὁδοὺς,κυρίου,other
2Cor,7,7,23,ὀδυρμόν,ὑμῶν,subject
2Pet,2,15,9,ὁδῷ,Βαλαὰμ,other
Matt,21,32,8,ὁδῷ,δικαιοσύνης,other
Jude,1,11,7,ὁδῷ,Κάϊν,other
Acts,16,33,19,οἱ,αὐτοῦ,relation
Eph,2,19,16,οἰκεῖοι,θεοῦ,relation
Gal,6,10,17,οἰκείους,πίστεως,other
Matt,24,45,16,οἰκετείας,αὐτοῦ,possession
2Cor,5,2,8,οἰκητήριον,ἡμῶν,possession
John,4,53,25,οἰκία,αὐτοῦ,relation
2Cor,5,1,7,οἰκία,ἡμῶν,possession
Acts,18,7,14,οἰκία,οὗ,possession
2Cor,5,1,10,οἰκία,σκήνους,specification
Acts,16,32,14,οἰκίᾳ,αὐτοῦ,possession
Luke,5,29,10,οἰκίᾳ,αὐτοῦ,possession
Mark,2,15,8,οἰκίᾳ,αὐτοῦ,possession
Mark,6,4,26,οἰκίᾳ,αὐτοῦ,possession
Matt,13,57,23,οἰκίᾳ,αὐτοῦ,possession
Acts,17,5,21,οἰκίᾳ,Ἰάσονος,possession
Acts,9,11,18,οἰκίᾳ,Ἰούδα,possession
John,14,2,5,οἰκίᾳ,πατρός,possession
Acts,10,32,15,οἰκίᾳ,Σίμωνος,possession
Mark,14,3,9,οἰκίᾳ,Σίμωνος,possession
Matt,26,6,9,οἰκίᾳ,Σίμωνος,possession
Luke,7,37,18,οἰκίᾳ,Φαρισαίου,possession
Matt,10,36,7,οἰκιακοὶ,αὐτοῦ,relation
Matt,10,25,26,οἰκιακοὺς,αὐτοῦ,relation
Luke,22,54,11,οἰκίαν,ἀρχιερέως,possession
Matt,9,23,9,οἰκίαν,ἄρχοντος,possession
Mark,3,27,24,οἰκίαν,αὐτοῦ,possession
Mark,13,34,7,οἰκίαν,αὐτοῦ,possession
Matt,7,24,17,οἰκίαν,αὐτοῦ,possession
Matt,7,26,18,οἰκίαν,αὐτοῦ,possession
Matt,12,29,26,οἰκίαν,αὐτοῦ,possession
Matt,24,43,23,οἰκίαν,αὐτοῦ,possession
Mark,3,27,8,οἰκίαν,ἰσχυροῦ,possession
Matt,12,29,10,οἰκίαν,ἰσχυροῦ,possession
Mark,1,29,12,οἰκίαν,καὶ,possession
Acts,12,12,8,οἰκίαν,Μαρίας,possession
Matt,8,14,8,οἰκίαν,Πέτρου,possession
Acts,10,17,27,οἰκίαν,Σίμωνος,possession
Luke,4,38,10,οἰκίαν,Σίμωνος,possession
Luke,7,44,14,οἰκίαν,σου,possession
1Cor,16,15,8,οἰκίαν,Στεφανᾶ,relation
Acts,18,7,7,οἰκίαν,τινὸς,possession
Mark,13,15,14,οἰκίας,αὐτοῦ,possession
Matt,24,17,12,οἰκίας,αὐτοῦ,possession
Phil,4,22,11,οἰκίας,Καίσαρος,relation
Luke,20,47,6,οἰκίας,χηρῶν,possession
Mark,12,40,6,οἰκίας,χηρῶν,possession
Luke,22,11,6,οἰκοδεσπότῃ,οἰκίας,other
Matt,24,1,19,οἰκοδομὰς,ἱεροῦ,part-whole
1Cor,3,9,7,οἰκοδομή,θεοῦ,possession
Eph,4,16,28,οἰκοδομὴν,ἑαυτοῦ,object
1Cor,14,12,12,οἰκοδομὴν,ἐκκλησίας,object
Eph,4,12,12,οἰκοδομὴν,σώματος,object
Eph,4,29,17,οἰκοδομὴν,χρείας,object
2Cor,12,19,17,οἰκοδομῆς,ὑμῶν,object
Matt,11,8,18,οἴκοις,βασιλέων,possession
Acts,11,12,25,οἶκον,ἀνδρός,possession
Mark,5,38,7,οἶκον,ἀρχισυναγώγου,possession
Col,4,15,12,οἶκον,αὐτῆς,possession
Luke,1,56,14,οἶκον,αὐτῆς,possession
Mark,7,30,6,οἶκον,αὐτῆς,possession
Acts,7,10,29,οἶκον,αὐτοῦ,possession
Acts,10,22,29,οἶκον,αὐτοῦ,possession
Heb,3,6,8,οἶκον,αὐτοῦ,possession
John,7,53,7,οἶκον,αὐτοῦ,possession
Luke,1,23,14,οἶκον,αὐτοῦ,possession
Luke,5,25,14,οἶκον,αὐτοῦ,possession
Luke,8,41,27,οἶκον,αὐτοῦ,possession
Luke,12,39,20,οἶκον,αὐτοῦ,possession
Luke,18,14,9,οἶκον,αὐτοῦ,possession
Mark,8,26,6,οἶκον,αὐτοῦ,possession
Matt,9,7,7,οἶκον,αὐτοῦ,possession
1Cor,16,19,19,οἶκον,αὐτῶν,possession
Mark,8,3,8,οἶκον,αὐτῶν,possession
Rom,16,5,5,οἶκον,αὐτῶν,possession
John,2,16,18,οἶκον,ἐμπορίου,property
Luke,1,40,6,οἶκον,Ζαχαρίου,possession
Heb,10,21,8,οἶκον,θεοῦ,possession
Luke,6,4,7,οἶκον,θεοῦ,possession
Mark,2,26,7,οἶκον,θεοῦ,possession
Matt,12,4,7,οἶκον,θεοῦ,possession
Luke,1,33,6,οἶκον,Ἰακὼβ,relation
Heb,8,8,20,οἶκον,Ἰούδα,specification
Heb,8,8,15,οἶκον,Ἰσραὴλ,specification
2Tim,4,19,7,οἶκον,Ὀνησιφόρου,relation
John,2,16,15,οἶκον,πατρός,possession
Luke,16,27,14,οἶκον,πατρός,possession
1Cor,1,16,5,οἶκον,Στεφανᾶ,relation
Luke,7,36,17,οἶκον,Φαρισαίου,possession
Acts,21,8,13,οἶκον,Φιλίππου,possession
Acts,16,15,21,οἶκόν,μου,possession
Luke,9,61,17,οἶκόν,μου,possession
Luke,11,24,23,οἶκόν,μου,possession
Matt,12,44,6,οἶκόν,μου,possession
Luke,5,24,31,οἶκόν,σου,possession
Luke,8,39,5,οἶκόν,σου,possession
Mark,2,11,13,οἶκόν,σου,possession
Mark,5,19,12,οἶκόν,σου,possession
Matt,9,6,30,οἶκόν,σου,possession
Phlm,1,2,14,οἶκόν,σου,possession
Luke,14,1,9,οἶκόν,τινος,possession
Eph,3,9,8,οἰκονομία,μυστηρίου,other
1Tim,1,4,13,οἰκονομίαν,θεοῦ,other
Col,1,25,9,οἰκονομίαν,θεοῦ,source
Eph,1,10,4,οἰκονομίαν,πληρώματος,other
Eph,3,2,7,οἰκονομίαν,χάριτος,other
Luke,16,2,16,οἰκονομίας,σου,subject
1Pet,4,10,13,οἰκονόμοι,χάριτος,object
Luke,16,8,8,οἰκονόμον,ἀδικίας,property
Titus,1,7,8,οἰκονόμον,θεοῦ,relation
Rom,16,23,17,οἰκονόμος,πόλεως,relation
1Cor,4,1,10,οἰκονόμους,μυστηρίων,object
Acts,16,15,7,οἶκος,αὐτῆς,relation
Acts,7,42,31,οἶκος,Ἰσραήλ,specification
Acts,2,36,6,οἶκος,Ἰσραὴλ,specification
Luke,14,23,19,οἶκος,μου,possession
Luke,19,46,10,οἶκος,προσευχῆς,other
Mark,11,17,13,οἶκος,προσευχῆς,other
Matt,21,13,9,οἶκος,προσευχῆς,other
Luke,13,35,6,οἶκος,ὑμῶν,possession
Matt,23,38,6,οἶκος,ὑμῶν,possession
Luke,19,46,8,οἶκός,μου,possession
Mark,11,17,11,οἶκός,μου,possession
Matt,21,13,7,οἶκός,μου,possession
Acts,11,14,14,οἶκός,σου,relation
Acts,16,31,15,οἶκός,σου,relation
Heb,11,7,15,οἴκου,αὐτοῦ,relation
Luke,1,27,10,οἴκου,Δαυὶδ,relation
1Pet,4,17,12,οἴκου,θεοῦ,relation
Matt,10,6,10,οἴκου,Ἰσραήλ,specification
John,2,17,12,οἴκου,σου,possession
Luke,16,4,15,οἴκους,ἑαυτῶν,possession
Rom,12,1,9,οἰκτιρμῶν,θεοῦ,subject
Acts,10,2,10,οἴκῳ,αὐτοῦ,relation
Acts,11,13,11,οἴκῳ,αὐτοῦ,possession
Acts,18,8,12,οἴκῳ,αὐτοῦ,relation
Heb,3,2,12,οἴκῳ,αὐτοῦ,possession
Heb,3,5,9,οἴκῳ,αὐτοῦ,possession
Luke,1,69,8,οἴκῳ,Δαυὶδ,relation
1Tim,3,15,10,οἴκῳ,θεοῦ,possession
Heb,8,10,9,οἴκῳ,Ἰσραὴλ,specification
Acts,10,30,19,οἴκῳ,μου,possession
2Tim,1,16,6,οἴκῳ,Ὀνησιφόρου,relation
Acts,7,20,19,οἴκῳ,πατρός,possession
Luke,19,5,21,οἴκῳ,σου,possession
Rev,14,8,17,οἴνου,θυμοῦ,other
Rev,14,10,8,οἴνου,θυμοῦ,other
Rev,16,19,31,οἴνου,θυμοῦ,other
Rev,18,3,6,οἴνου,θυμοῦ,other
Rev,19,15,30,οἴνου,θυμοῦ,other
Rev,17,2,18,οἴνου,πορνείας,other
1Cor,5,5,9,ὄλεθρον,σαρκός,object
Acts,17,4,19,ὀλίγαι,γυναικῶν,part-whole
Acts,17,12,13,ὀλίγοι,καὶ,part-whole
Matt,17,20,8,ὀλιγοπιστίαν,ὑμῶν,subject
Rev,6,13,15,ὀλύνθους,αὐτῆς,part-whole
Mark,8,23,17,ὄμματα,αὐτοῦ,body part
Matt,20,34,8,ὀμμάτων,αὐτῶν,body part
Heb,7,15,10,ὁμοιότητα,Μελχισέδεκ,other
Rev,9,7,5,ὁμοιώματα,ἀκρίδων,other
Phil,2,7,9,ὁμοιώματι,ἀνθρώπων,other
Rom,1,23,10,ὁμοιώματι,εἰκόνος,other
Rom,6,5,8,ὁμοιώματι,θανάτου,other
