,book,chapter,verse,position,head,word
490,Matt,28,1,5,ἦλθεν,ἐπιφωσκούσῃ
491,Matt,28,8,15,ἀπαγγεῖλαι,μαθηταῖς
492,Matt,28,9,5,ὑπήντησεν,αὐταῖς
493,Matt,28,9,17,προσεκύνησαν,αὐτῷ
494,Matt,28,10,11,ἀπαγγείλατε,ἀδελφοῖς
495,Matt,28,11,14,ἀπήγγειλαν,ἀρχιερεῦσιν
496,Matt,28,12,13,ἔδωκαν,στρατιώταις
497,Matt,28,16,14,ἐτάξατο,αὐτοῖς
498,Matt,28,18,6,ἐλάλησεν,αὐτοῖς
499,Matt,28,18,9,Ἐδόθη,μοι
500,Matt,28,20,7,ἐνετειλάμην,ὑμῖν
501,Mark,1,8,4,ἐβάπτισα,ὕδατι
502,Mark,1,13,21,διηκόνουν,αὐτῷ
503,Mark,1,18,7,ἠκολούθησαν,αὐτῷ
504,Mark,1,21,8,ἐδίδασκεν,σάββασιν
505,Mark,1,24,3,καὶ,ἡμῖν
506,Mark,1,24,5,καὶ,σοί
507,Mark,1,25,3,ἐπετίμησεν,αὐτῷ
508,Mark,1,26,10,φωνῆσαν,φωνῇ
509,Mark,1,27,24,ὑπακούουσιν,αὐτῷ
510,Mark,1,31,15,διηκόνει,αὐτοῖς
511,Mark,1,34,7,ἔχοντας,νόσοις
512,Mark,1,43,3,ἐμβριμησάμενος,αὐτῷ
513,Mark,1,44,13,δεῖξον,ἱερεῖ
514,Mark,2,2,14,ἐλάλει,αὐτοῖς
515,Mark,2,4,5,προσενέγκαι,αὐτῷ
516,Mark,2,8,7,ἐπιγνοὺς,πνεύματι
517,Mark,2,14,16,Ἀκολούθει,μοι
518,Mark,2,14,20,ἠκολούθησεν,αὐτῷ
519,Mark,2,15,16,καὶ,Ἰησοῦ
520,Mark,2,15,19,καὶ,μαθηταῖς
521,Mark,2,15,26,ἠκολούθουν,αὐτῷ
522,Mark,2,19,13,ἐστιν,ᾧ
523,Mark,2,24,10,ποιοῦσιν,σάββασιν
524,Mark,2,26,28,οὖσιν,τοῖς
525,Mark,3,2,6,θεραπεύσει,σάββασιν
526,Mark,3,3,5,ἔχοντι,τῷ
527,Mark,3,4,6,Ἔξεστιν,σάββασιν
528,Mark,3,9,9,προσκαρτερῇ,αὐτῷ
529,Mark,3,10,6,ἐπιπίπτειν,αὐτῷ
530,Mark,3,11,10,προσέπιπτον,αὐτῷ
531,Mark,3,12,4,ἐπετίμα,αὐτοῖς
532,Mark,3,16,9,ἐπέθηκεν,Σίμωνι
533,Mark,3,17,14,ἐπέθηκεν,αὐτοῖς
534,Mark,3,28,8,ἀφεθήσεται,υἱοῖς
535,Mark,3,33,3,ἀποκριθεὶς,αὐτοῖς
536,Mark,4,4,4,σπείρειν,τῷ
537,Mark,4,11,4,δέδοται,Ὑμῖν
538,Mark,4,12,17,ἀφεθῇ,αὐτοῖς
539,Mark,4,24,12,μετρηθήσεται,ὑμῖν
540,Mark,4,24,15,προστεθήσεται,ὑμῖν
541,Mark,4,25,5,δοθήσεται,αὐτῷ
542,Mark,4,31,2,ἢ,κόκκῳ
543,Mark,4,33,3,ἐλάλει,παραβολαῖς
544,Mark,4,33,6,ἐλάλει,αὐτοῖς
545,Mark,4,34,6,ἐλάλει,αὐτοῖς
546,Mark,4,34,12,ἐπέλυεν,μαθηταῖς
547,Mark,4,38,20,μέλει,σοι
548,Mark,4,39,5,ἐπετίμησεν,ἀνέμῳ
549,Mark,4,41,21,ὑπακούει,αὐτῷ
550,Mark,5,2,9,ὑπήντησεν,αὐτῷ
551,Mark,5,4,5,καὶ,πέδαις
552,Mark,5,4,7,καὶ,ἁλύσεσι
553,Mark,5,5,19,κατακόπτων,λίθοις
554,Mark,5,7,3,κράξας,φωνῇ
555,Mark,5,7,7,καὶ,ἐμοὶ
556,Mark,5,7,9,καὶ,σοί
557,Mark,5,13,3,ἐπέτρεψεν,αὐτοῖς
558,Mark,5,16,3,διηγήσαντο,αὐτοῖς
559,Mark,5,16,8,δαιμονιζομένῳ,τῷ
560,Mark,5,16,9,ἐγένετο,δαιμονιζομένῳ
561,Mark,5,19,18,ἀπάγγειλον,αὐτοῖς
562,Mark,5,19,22,πεποίηκεν,σοι
563,Mark,5,20,11,ἐποίησεν,αὐτῷ
564,Mark,5,23,17,ἐπιθῇς,αὐτῇ
565,Mark,5,24,7,ἠκολούθει,αὐτῷ
566,Mark,5,29,12,ἔγνω,σώματι
567,Mark,5,33,10,γέγονεν,αὐτῇ
568,Mark,5,33,14,προσέπεσεν,αὐτῷ
569,Mark,5,42,15,ἐξέστησαν,ἐκστάσει
570,Mark,5,43,3,διεστείλατο,αὐτοῖς
571,Mark,5,43,12,δοθῆναι,αὐτῇ
572,Mark,6,1,12,ἀκολουθοῦσιν,αὐτῷ
573,Mark,6,2,24,δοθεῖσα,τούτῳ
574,Mark,6,5,11,ἐπιθεὶς,ἀρρώστοις
575,Mark,6,7,13,ἐδίδου,αὐτοῖς
576,Mark,6,8,3,παρήγγειλεν,αὐτοῖς
577,Mark,6,13,7,ἤλειφον,ἐλαίῳ
578,Mark,6,18,10,ἔξεστίν,σοι
579,Mark,6,19,5,ἐνεῖχεν,αὐτῷ
580,Mark,6,21,8,ἐποίησεν,γενεσίοις
581,Mark,6,21,13,καὶ,μεγιστᾶσιν
582,Mark,6,21,17,καὶ,χιλιάρχοις
583,Mark,6,21,20,καὶ,πρώτοις
584,Mark,6,22,13,καὶ,Ἡρῴδῃ
585,Mark,6,22,16,καὶ,συνανακειμένοις
586,Mark,6,22,15,συνανακειμένοις,τοῖς
587,Mark,6,22,29,δώσω,σοι
588,Mark,6,23,3,ὤμοσεν,αὐτῇ
589,Mark,6,23,10,δώσω,σοι
590,Mark,6,25,15,δῷς,μοι
591,Mark,6,28,12,ἔδωκεν,κορασίῳ
592,Mark,6,28,19,ἔδωκεν,μητρὶ
593,Mark,6,30,10,ἀπήγγειλαν,αὐτῷ
594,Mark,6,35,7,προσελθόντες,αὐτῷ
595,Mark,6,36,12,ἀγοράσωσιν,ἑαυτοῖς
596,Mark,6,37,7,Δότε,αὐτοῖς
597,Mark,6,37,20,δώσομεν,αὐτοῖς
598,Mark,6,39,3,ἐπέταξεν,αὐτοῖς
599,Mark,6,41,22,ἐδίδου,μαθηταῖς
600,Mark,6,41,26,παρατιθῶσιν,αὐτοῖς
601,Mark,6,41,32,ἐμέρισεν,πᾶσιν
602,Mark,6,46,3,ἀποταξάμενος,αὐτοῖς
603,Mark,6,48,6,ἐλαύνειν,τῷ
604,Mark,6,48,13,ἦν,αὐτοῖς
605,Mark,7,2,9,ἐσθίουσιν,χερσίν
606,Mark,7,2,12,ἔστιν,ἀνίπτοις
607,Mark,7,3,10,νίψωνται,πυγμῇ
608,Mark,7,5,23,ἐσθίουσιν,χερσὶν
609,Mark,7,6,19,τιμᾷ,χείλεσίν
610,Mark,7,10,18,τελευτάτω,θανάτῳ
611,Mark,7,11,8,ἢ,πατρὶ
612,Mark,7,11,11,ἢ,μητρί
613,Mark,7,12,7,ἢ,πατρὶ
614,Mark,7,12,10,ἢ,μητρί
615,Mark,7,13,7,ἀκυροῦντες,παραδόσει
616,Mark,7,13,9,παρεδώκατε,ᾗ
617,Mark,7,27,20,βαλεῖν,κυναρίοις
618,Mark,7,32,3,φέρουσιν,αὐτῷ
619,Mark,7,32,12,ἐπιθῇ,αὐτῷ
620,Mark,7,36,3,διεστείλατο,αὐτοῖς
621,Mark,7,36,9,διεστέλλετο,αὐτοῖς
622,Mark,8,2,10,προσμένουσίν,μοι
623,Mark,8,4,3,ἀπεκρίθησαν,αὐτῷ
624,Mark,8,6,4,παραγγέλλει,ὄχλῳ
625,Mark,8,6,19,ἐδίδου,μαθηταῖς
626,Mark,8,6,26,παρέθηκαν,ὄχλῳ
627,Mark,8,11,8,συζητεῖν,αὐτῷ
628,Mark,8,12,4,ἀναστενάξας,πνεύματι
629,Mark,8,12,19,δοθήσεται,γενεᾷ
630,Mark,8,15,3,διεστέλλετο,αὐτοῖς
631,Mark,8,22,7,φέρουσιν,αὐτῷ
632,Mark,8,23,21,ἐπιθεὶς,αὐτῷ
633,Mark,8,30,3,ἐπετίμησεν,αὐτοῖς
634,Mark,8,32,2,ἐλάλει,παρρησίᾳ
635,Mark,8,32,13,ἐπιτιμᾶν,αὐτῷ
636,Mark,8,33,10,ἐπετίμησεν,Πέτρῳ
637,Mark,8,34,26,ἀκολουθείτω,μοι
638,Mark,8,38,14,καὶ,τῇ
639,Mark,8,38,15,καὶ,μοιχαλίδι
640,Mark,8,38,17,καὶ,ἁμαρτωλῷ
641,Mark,9,4,3,ὤφθη,αὐτοῖς
642,Mark,9,4,11,συλλαλοῦντες,Ἰησοῦ
643,Mark,9,7,5,ἐπισκιάζουσα,αὐτοῖς
644,Mark,9,9,8,διεστείλατο,αὐτοῖς
645,Mark,9,9,10,διηγήσωνται,μηδενὶ
646,Mark,9,12,4,ἔφη,αὐτοῖς
647,Mark,9,13,10,ἐποίησαν,αὐτῷ
648,Mark,9,17,3,ἀπεκρίθη,αὐτῷ
649,Mark,9,19,4,ἀποκριθεὶς,αὐτοῖς
650,Mark,9,21,12,γέγονεν,αὐτῷ
651,Mark,9,22,19,βοήθησον,ἡμῖν
652,Mark,9,23,11,πιστεύοντι,τῷ
653,Mark,9,24,12,βοήθει,ἀπιστίᾳ
654,Mark,9,25,10,ἐπετίμησεν,πνεύματι
655,Mark,9,25,22,ἐπιτάσσω,σοι
656,Mark,9,38,2,Ἔφη,αὐτῷ
657,Mark,9,38,20,ἠκολούθει,ἡμῖν
658,Mark,9,42,15,ἐστιν,αὐτῷ
659,Mark,9,49,3,ἁλισθήσεται,πυρὶ
660,Mark,10,2,6,ἔξεστιν,ἀνδρὶ
661,Mark,10,3,7,ἐνετείλατο,ὑμῖν
662,Mark,10,5,11,ἔγραψεν,ὑμῖν
663,Mark,10,13,3,προσέφερον,αὐτῷ
664,Mark,10,13,12,ἐπετίμησαν,αὐτοῖς
665,Mark,10,20,4,ἔφη,αὐτῷ
666,Mark,10,21,5,ἐμβλέψας,αὐτῷ
667,Mark,10,21,21,δὸς,πτωχοῖς
668,Mark,10,21,30,ἀκολούθει,μοι
669,Mark,10,27,2,ἐμβλέψας,αὐτοῖς
670,Mark,10,28,12,ἠκολουθήκαμέν,σοι
671,Mark,10,30,27,ἐρχομένῳ,τῷ
672,Mark,10,32,31,συμβαίνειν,αὐτῷ
673,Mark,10,33,13,καὶ,ἀρχιερεῦσιν
674,Mark,10,33,16,καὶ,γραμματεῦσιν
675,Mark,10,33,20,κατακρινοῦσιν,θανάτῳ
676,Mark,10,33,25,παραδώσουσιν,ἔθνεσιν
677,Mark,10,34,3,ἐμπαίξουσιν,αὐτῷ
678,Mark,10,34,6,ἐμπτύσουσιν,αὐτῷ
679,Mark,10,35,3,προσπορεύονται,αὐτῷ
680,Mark,10,35,20,ποιήσῃς,ἡμῖν
681,Mark,10,36,8,ποιήσω,ὑμῖν
682,Mark,10,37,6,Δὸς,ἡμῖν
683,Mark,10,40,15,ἡτοίμασται,οἷς
684,Mark,10,48,3,ἐπετίμων,αὐτῷ
685,Mark,10,48,9,ἔκραζεν,πολλῷ
686,Mark,10,51,3,ἀποκριθεὶς,αὐτῷ
687,Mark,10,51,8,ποιήσω,σοι
688,Mark,10,52,17,ἠκολούθει,αὐτῷ
689,Mark,11,7,10,ἐπιβάλλουσιν,αὐτῷ
690,Mark,11,17,17,κληθήσεται,ἔθνεσιν
691,Mark,11,23,31,ἔσται,αὐτῷ
692,Mark,11,24,15,ἔσται,ὑμῖν
693,Mark,11,25,21,ἀφῇ,ὑμῖν
694,Mark,11,28,11,ἔδωκεν,σοι
695,Mark,11,29,12,ἀποκρίθητέ,μοι
696,Mark,11,30,12,ἀποκρίθητέ,μοι
697,Mark,11,31,18,ἐπιστεύσατε,αὐτῷ
698,Mark,11,33,4,ἀποκριθέντες,Ἰησοῦ
699,Mark,12,1,3,λαλεῖν,αὐτοῖς
700,Mark,12,1,22,ἐξέδετο,γεωργοῖς
701,Mark,12,2,7,ἀπέστειλεν,καιρῷ
702,Mark,12,9,16,δώσει,ἄλλοις
703,Mark,12,13,14,ἀγρεύσωσιν,λόγῳ
704,Mark,12,14,13,μέλει,σοι
705,Mark,12,14,33,δοῦναι,Καίσαρι
706,Mark,12,15,13,φέρετέ,μοι
707,Mark,12,17,9,ἀπόδοτε,Καίσαρι
708,Mark,12,19,4,ἔγραψεν,ἡμῖν
709,Mark,12,19,28,ἐξαναστήσῃ,ἀδελφῷ
710,Mark,12,24,2,ἔφη,αὐτοῖς
711,Mark,12,28,13,ἀπεκρίθη,αὐτοῖς
712,Mark,12,40,8,προσευχόμενοι,προφάσει
713,Mark,12,44,6,περισσεύοντος,αὐτοῖς
714,Mark,13,11,14,δοθῇ,ὑμῖν
715,Mark,13,17,3,ἐχούσαις,ταῖς
716,Mark,13,17,6,καὶ,ἐχούσαις
717,Mark,13,17,9,καὶ,θηλαζούσαις
718,Mark,13,17,8,θηλαζούσαις,ταῖς
719,Mark,13,23,5,προείρηκα,ὑμῖν
720,Mark,13,34,11,δοὺς,δούλοις
721,Mark,13,34,21,ἐνετείλατο,θυρωρῷ
722,Mark,14,5,13,δοθῆναι,πτωχοῖς
723,Mark,14,5,16,ἐνεβριμῶντο,αὐτῇ
724,Mark,14,6,8,παρέχετε,αὐτῇ
725,Mark,14,7,12,ποιῆσαι,αὐτοῖς
726,Mark,14,10,15,παραδοῖ,αὐτοῖς
727,Mark,14,11,7,δοῦναι,αὐτῷ
728,Mark,14,13,16,ἀπαντήσει,ὑμῖν
729,Mark,14,13,22,ἀκολουθήσατε,αὐτῷ
730,Mark,14,15,3,δείξει,ὑμῖν
731,Mark,14,15,12,ἑτοιμάσατε,ἡμῖν
732,Mark,14,22,10,ἔδωκεν,αὐτοῖς
733,Mark,14,23,6,ἔδωκεν,αὐτοῖς
734,Mark,14,29,5,ἔφη,αὐτῷ
735,Mark,14,30,14,ἀπαρνήσῃ,νυκτὶ
736,Mark,14,31,9,συναποθανεῖν,σοι
737,Mark,14,40,18,ἀποκριθῶσιν,αὐτῷ
738,Mark,14,44,7,δεδώκει,αὐτοῖς
739,Mark,14,45,5,προσελθὼν,αὐτῷ
740,Mark,14,46,6,ἐπέβαλαν,αὐτῷ
741,Mark,14,51,5,συνηκολούθει,αὐτῷ
742,Mark,14,54,7,ἠκολούθησεν,αὐτῷ
743,Mark,14,64,5,φαίνεται,ὑμῖν
744,Mark,14,65,5,ἐμπτύειν,αὐτῷ
745,Mark,14,65,21,ἔλαβον,ῥαπίσμασιν
746,Mark,14,67,7,ἐμβλέψασα,αὐτῷ
747,Mark,14,69,9,παρεστῶσιν,τοῖς
748,Mark,15,1,23,παρέδωκαν,Πιλάτῳ
749,Mark,15,2,15,ἀποκριθεὶς,αὐτῷ
750,Mark,15,6,5,ἀπέλυεν,αὐτοῖς
751,Mark,15,8,9,ἐποίει,αὐτοῖς
752,Mark,15,9,5,ἀπεκρίθη,αὐτοῖς
753,Mark,15,9,9,ἀπολύσω,ὑμῖν
754,Mark,15,11,12,ἀπολύσῃ,αὐτοῖς
755,Mark,15,15,6,ποιῆσαι,ὄχλῳ
756,Mark,15,15,11,ἀπέλυσεν,αὐτοῖς
757,Mark,15,17,7,περιτιθέασιν,αὐτῷ
758,Mark,15,19,6,ἔτυπτον,καλάμῳ
759,Mark,15,19,9,ἐνέπτυον,αὐτῷ
760,Mark,15,19,15,προσεκύνουν,αὐτῷ
761,Mark,15,20,4,ἐνέπαιξαν,αὐτῷ
762,Mark,15,23,3,ἐδίδουν,αὐτῷ
763,Mark,15,34,4,ἐβόησεν,ὥρᾳ
764,Mark,15,34,8,ἐβόησεν,φωνῇ
765,Mark,15,36,9,περιθεὶς,καλάμῳ
766,Mark,15,41,8,ἠκολούθουν,αὐτῷ
767,Mark,15,41,11,διηκόνουν,αὐτῷ
768,Mark,15,41,17,συναναβᾶσαι,αὐτῷ
769,Mark,15,45,10,ἐδωρήσατο,Ἰωσήφ
770,Mark,15,46,8,ἐνείλησεν,σινδόνι
771,Mark,16,3,7,ἀποκυλίσει,ἡμῖν
772,Mark,16,7,5,καὶ,μαθηταῖς
773,Mark,16,7,9,καὶ,Πέτρῳ
774,Mark,16,8,23,ἐξήγγειλαν,τοῖς
775,Mark,16,9,4,Ἀναστὰς,πρώτῃ
776,Mark,16,9,8,ἐφάνη,Μαρίᾳ
777,Mark,16,10,4,γενομένοις,τοῖς
778,Mark,16,10,7,ἀπήγγειλεν,γενομένοις
779,Mark,16,10,8,καὶ,πενθοῦσι
780,Mark,16,10,10,καὶ,κλαίουσιν
781,Mark,16,12,4,περιπατοῦσιν,δυσὶν
782,Mark,16,12,7,ἐφανερώθη,περιπατοῦσιν
783,Mark,16,12,12,ἐφανερώθη,πορευομένοις
784,Mark,16,13,5,ἀπήγγειλαν,λοιποῖς
785,Mark,16,13,7,οὐδὲ,ἐκείνοις
786,Mark,16,14,3,ἐφανερώθη,ἀνακειμένοις
787,Mark,16,14,16,θεασαμένοις,τοῖς
788,Mark,16,14,17,ἐπίστευσαν,θεασαμένοις
789,Mark,16,15,14,κηρύξατε,κτίσει
790,Mark,16,17,3,πιστεύσασιν,τοῖς
791,Mark,16,17,4,παρακολουθήσει,πιστεύσασιν
792,Mark,16,17,13,λαλήσουσιν,γλώσσαις
793,Mark,16,19,9,λαλῆσαι,αὐτοῖς
794,Luke,1,2,3,παρέδοσαν,ἡμῖν
795,Luke,1,3,2,ἔδοξε,κἀμοὶ
796,Luke,1,3,3,ἔδοξε,παρηκολουθηκότι
797,Luke,1,3,5,παρηκολουθηκότι,πᾶσιν
798,Luke,1,3,8,γράψαι,σοι
799,Luke,1,6,10,καὶ,πάσαις
800,Luke,1,6,11,καὶ,ταῖς
801,Luke,1,6,12,καὶ,ἐντολαῖς
802,Luke,1,6,14,καὶ,δικαιώμασιν
803,Luke,1,7,4,ἦν,αὐτοῖς
804,Luke,1,8,4,ἱερατεύειν,τῷ
805,Luke,1,10,11,προσευχόμενον,ὥρᾳ
806,Luke,1,11,3,ὤφθη,αὐτῷ
807,Luke,1,13,22,γεννήσει,σοι
808,Luke,1,14,4,ἔσται,σοι
809,Luke,1,17,7,καὶ,πνεύματι
810,Luke,1,17,9,καὶ,δυνάμει
811,Luke,1,17,22,ἑτοιμάσαι,κυρίῳ
812,Luke,1,19,22,εὐαγγελίσασθαί,σοι
813,Luke,1,20,19,ἐπίστευσας,λόγοις
814,Luke,1,21,11,χρονίζειν,τῷ
815,Luke,1,22,6,λαλῆσαι,αὐτοῖς
816,Luke,1,22,19,διανεύων,αὐτοῖς
817,Luke,1,25,3,πεποίηκεν,μοι
818,Luke,1,25,8,ἐπεῖδεν,αἷς
819,Luke,1,27,4,ἐμνηστευμένην,ἀνδρὶ
820,Luke,1,32,10,δώσει,αὐτῷ
821,Luke,1,35,16,ἐπισκιάσει,σοι
822,Luke,1,36,19,ἐστὶν,αὐτῇ
823,Luke,1,36,20,καλουμένῃ,τῇ
824,Luke,1,36,22,καλουμένῃ,στείρᾳ
825,Luke,1,38,9,γένοιτό,μοι
826,Luke,1,42,3,ἀνεφώνησεν,κραυγῇ
827,Luke,1,45,8,λελαλημένοις,τοῖς
828,Luke,1,45,10,λελαλημένοις,αὐτῇ
829,Luke,1,45,9,ἔσται,λελαλημένοις
830,Luke,1,49,3,ἐποίησέν,μοι
831,Luke,1,50,9,φοβουμένοις,τοῖς
832,Luke,1,50,10,καὶ,φοβουμένοις
833,Luke,1,51,8,διεσκόρπισεν,διανοίᾳ
834,Luke,1,55,8,καὶ,Ἀβραὰμ
835,Luke,1,55,11,καὶ,σπέρματι
836,Luke,1,57,3,ἐπλήσθη,Ἐλισάβετ
837,Luke,1,58,19,συνέχαιρον,αὐτῇ
838,Luke,1,61,15,καλεῖται,ὀνόματι
839,Luke,1,62,4,ἐνένευον,πατρὶ
840,Luke,1,68,13,ἐποίησεν,λαῷ
841,Luke,1,69,5,ἤγειρεν,ἡμῖν
842,Luke,1,73,11,δοῦναι,ἡμῖν
843,Luke,1,74,7,λατρεύειν,αὐτῷ
844,Luke,1,75,9,λατρεύειν,ἡμέραις
845,Luke,1,75,2,καὶ,ὁσιότητι
846,Luke,1,75,4,καὶ,δικαιοσύνῃ
847,Luke,1,77,6,δοῦναι,λαῷ
848,Luke,1,79,2,καθημένοις,τοῖς
849,Luke,1,79,4,καὶ,σκότει
850,Luke,1,79,6,καὶ,σκιᾷ
851,Luke,1,79,8,ἐπιφᾶναι,καθημένοις
852,Luke,1,80,7,ἐκραταιοῦτο,πνεύματι
853,Luke,2,5,4,ἐμνηστευμένῃ,τῇ
854,Luke,2,5,6,ἐμνηστευμένῃ,αὐτῷ
855,Luke,2,5,8,οὔσῃ,ἐγκύῳ
856,Luke,2,6,4,εἶναι,τῷ
857,Luke,2,7,19,ἦν,αὐτοῖς
858,Luke,2,9,5,ἐπέστη,αὐτοῖς
859,Luke,2,10,11,εὐαγγελίζομαι,ὑμῖν
860,Luke,2,10,18,ἔσται,λαῷ
861,Luke,2,11,3,ἐτέχθη,ὑμῖν
862,Luke,2,14,4,καὶ,θεῷ
863,Luke,2,15,32,ἐγνώρισεν,ἡμῖν
864,Luke,2,17,9,λαληθέντος,αὐτοῖς
865,Luke,2,20,11,καὶ,πᾶσιν
866,Luke,2,20,12,καὶ,οἷς
867,Luke,2,22,19,παραστῆσαι,κυρίῳ
868,Luke,2,23,13,κληθήσεται,κυρίῳ
869,Luke,2,26,3,κεχρηματισμένον,αὐτῷ
870,Luke,2,27,11,εἰσαγαγεῖν,τῷ
871,Luke,2,33,11,λαλουμένοις,τοῖς
872,Luke,2,37,13,καὶ,νηστείαις
873,Luke,2,37,15,καὶ,δεήσεσιν
874,Luke,2,38,4,ἀνθωμολογεῖτο,ὥρᾳ
875,Luke,2,38,8,ἀνθωμολογεῖτο,θεῷ
876,Luke,2,38,13,προσδεχομένοις,πᾶσιν
877,Luke,2,38,14,προσδεχομένοις,τοῖς
878,Luke,2,38,15,ἐλάλει,προσδεχομένοις
879,Luke,2,40,8,πληρούμενον,σοφίᾳ
880,Luke,2,41,11,ἐπορεύοντο,ἑορτῇ
881,Luke,2,43,6,ὑποστρέφειν,τῷ
882,Luke,2,44,16,καὶ,συγγενεῦσιν
883,Luke,2,44,19,καὶ,γνωστοῖς
884,Luke,2,47,9,καὶ,συνέσει
885,Luke,2,47,12,καὶ,ἀποκρίσεσιν
886,Luke,2,48,15,ἐποίησας,ἡμῖν
887,Luke,2,50,9,ἐλάλησεν,αὐτοῖς
888,Luke,2,51,12,ὑποτασσόμενος,αὐτοῖς
889,Luke,2,52,4,καὶ,σοφίᾳ
890,Luke,2,52,6,καὶ,ἡλικίᾳ
891,Luke,2,52,8,καὶ,χάριτι
892,Luke,2,52,10,καὶ,θεῷ
893,Luke,2,52,12,καὶ,ἀνθρώποις
894,Luke,3,7,13,ὑπέδειξεν,ὑμῖν
895,Luke,3,8,31,ἐγεῖραι,Ἀβραάμ
896,Luke,3,11,10,ἔχοντι,τῷ
897,Luke,3,11,12,μεταδότω,ἔχοντι
898,Luke,3,13,11,διατεταγμένον,ὑμῖν
899,Luke,3,14,21,ἀρκεῖσθε,ὀψωνίοις
900,Luke,3,16,8,βαπτίζω,ὕδατι
901,Luke,3,16,30,καὶ,πνεύματι
902,Luke,3,16,33,καὶ,πυρί
903,Luke,3,17,24,κατακαύσει,πυρὶ
904,Luke,3,21,4,βαπτισθῆναι,τῷ
905,Luke,3,22,8,καταβῆναι,εἴδει
906,Luke,4,5,5,ἔδειξεν,αὐτῷ
907,Luke,4,6,6,δώσω,Σοὶ
908,Luke,4,6,17,παραδέδοται,ἐμοὶ
909,Luke,4,6,20,θέλω,ᾧ
910,Luke,4,8,14,λατρεύσεις,αὐτῷ
911,Luke,4,10,5,ἐντελεῖται,ἀγγέλοις
912,Luke,4,16,13,εἰωθὸς,αὐτῷ
913,Luke,4,17,3,ἐπεδόθη,αὐτῷ
914,Luke,4,18,10,εὐαγγελίσασθαι,πτωχοῖς
915,Luke,4,18,14,κηρύξαι,αἰχμαλώτοις
916,Luke,4,20,7,ἀποδοὺς,ὑπηρέτῃ
917,Luke,4,20,18,ἀτενίζοντες,αὐτῷ
918,Luke,4,22,4,ἐμαρτύρουν,αὐτῷ
919,Luke,4,22,12,ἐκπορευομένοις,τοῖς
920,Luke,4,33,13,ἀνέκραξεν,φωνῇ
921,Luke,4,34,3,καὶ,ἡμῖν
922,Luke,4,34,5,καὶ,σοί
923,Luke,4,35,3,ἐπετίμησεν,αὐτῷ
924,Luke,4,36,17,καὶ,ἐξουσίᾳ
925,Luke,4,36,19,καὶ,δυνάμει
926,Luke,4,36,23,ἐπιτάσσει,πνεύμασιν
927,Luke,4,38,17,συνεχομένη,πυρετῷ
928,Luke,4,39,7,ἐπετίμησεν,πυρετῷ
929,Luke,4,39,15,διηκόνει,αὐτοῖς
930,Luke,4,40,9,ἀσθενοῦντας,νόσοις
931,Luke,5,1,4,καὶ,τῷ
932,Luke,5,1,8,ἐπικεῖσθαι,αὐτῷ
933,Luke,5,7,4,κατένευσαν,μετόχοις
934,Luke,5,7,12,συλλαβέσθαι,αὐτοῖς
935,Luke,5,8,7,προσέπεσεν,γόνασιν
936,Luke,5,10,13,ἦσαν,Σίμωνι
937,Luke,5,11,11,ἠκολούθησαν,αὐτῷ
938,Luke,5,12,4,εἶναι,τῷ
939,Luke,5,14,4,παρήγγειλεν,αὐτῷ
940,Luke,5,14,12,δεῖξον,ἱερεῖ
941,Luke,5,20,9,ἀφέωνταί,σοι
942,Luke,5,23,6,Ἀφέωνταί,σοι
943,Luke,5,24,17,παραλελυμένῳ,τῷ
944,Luke,5,27,18,Ἀκολούθει,μοι
945,Luke,5,28,6,ἠκολούθει,αὐτῷ
946,Luke,5,29,6,ἐποίησεν,αὐτῷ
947,Luke,5,34,13,ἐστιν,ᾧ
948,Luke,5,36,27,συμφωνήσει,παλαιῷ
949,Luke,6,1,20,ψώχοντες,χερσίν
950,Luke,6,2,12,ἔξεστιν,σάββασιν
951,Luke,6,8,11,ἔχοντι,τῷ
952,Luke,6,9,12,ἔξεστιν,σαββάτῳ
953,Luke,6,11,13,ποιήσαιεν,Ἰησοῦ
954,Luke,6,23,23,ἐποίουν,προφήταις
955,Luke,6,26,15,ἐποίουν,ψευδοπροφήταις
956,Luke,6,27,4,ἀκούουσιν,τοῖς
957,Luke,6,27,12,μισοῦσιν,τοῖς
958,Luke,6,27,13,ποιεῖτε,μισοῦσιν
959,Luke,6,29,1,τύπτοντί,τῷ
960,Luke,6,29,2,πάρεχε,τύπτοντί
961,Luke,6,30,1,αἰτοῦντί,παντὶ
962,Luke,6,30,2,δίδου,αἰτοῦντί
963,Luke,6,31,6,ποιῶσιν,ὑμῖν
964,Luke,6,31,10,ποιεῖτε,αὐτοῖς
